Mon Nov 05 20:44:23 +0000 2018,IJefTomI,@notcapnamerica She probably has the highest name recognition.  Her home state is 12% of the US population. Gillibr… https://t.co/FNDKdC2rwP
Mon Nov 05 20:43:52 +0000 2018,mommycrystalcat,"RT @BigMikeLINY: @SenGillibrand Just like Kirsten Gillibrand She's going around asking for votes for  Stacey Abrams in Georgia, but she doe…"
Mon Nov 05 20:42:12 +0000 2018,UAlreadyNoelia,"RT @BostonJerry: As far as I'm concerned, the only Dems who could potentially be a better 2020 candidate than Beto are Kamala Harris and Ki…"
Mon Nov 05 20:41:41 +0000 2018,stefilassiter,"RT @BigMikeLINY: @SenGillibrand Just like Kirsten Gillibrand She's going around asking for votes for  Stacey Abrams in Georgia, but she doe…"
Mon Nov 05 20:41:02 +0000 2018,DrSue19380,"RT @BigMikeLINY: @SenGillibrand Just like Kirsten Gillibrand She's going around asking for votes for  Stacey Abrams in Georgia, but she doe…"
Mon Nov 05 20:40:46 +0000 2018,wrs1260,RT @Dougs1978: EXCLUSIVE: Opponent Chele Farley Demands Sen. Kirsten Gillibrand Return Money from Firm Led by Longtime Harvey Weinstein Con…
Mon Nov 05 20:40:15 +0000 2018,crystoofancy,"Only names I want thrown around for 2020 are Beto, Kirsten Gillibrand, Gavin Newsome, Chris Murphy and Joe Kennedy!… https://t.co/qsP8trkyne"
Mon Nov 05 20:39:47 +0000 2018,PhilMagloire,David Axelrod: Democrats Are Walking Into Trump’s Trap https://t.co/SztcDUDtDs via @politicomag
Mon Nov 05 20:37:25 +0000 2018,BostonJerry,"Frankly, I don't think Kamala is a good enough campaigner to ignite the party in 2020. Gillibrand could, she really… https://t.co/2hpmfmzf5G"
Mon Nov 05 20:36:59 +0000 2018,olney_dan,"O NYS
Don't let the Democrats TAX you out of the State.  Fight back at the ballot box.
VOTE for @CheleFarley 
Retwe… https://t.co/o7Q0f3SZbB"
Mon Nov 05 20:33:04 +0000 2018,BostonJerry,"As far as I'm concerned, the only Dems who could potentially be a better 2020 candidate than Beto are Kamala Harris… https://t.co/oYWZqWetK1"
Mon Nov 05 20:30:24 +0000 2018,FenucciMiles,"RT @eREM1600: @CheleFarley After the Democrats' Kavanaugh Hoax, and with the economy roaring, why would anyone vote for Gillibrand?

@Chele…"
Mon Nov 05 20:29:28 +0000 2018,TaraARae,"Just met Sen. Gillibrand and Jess Fassler in Watertown, NY where she spoke highly of Tedra Cobb for Congress.  I se… https://t.co/qaxErz98z9"
Mon Nov 05 20:29:01 +0000 2018,BigMikeLINY,"@SenGillibrand Just like Kirsten Gillibrand She's going around asking for votes for  Stacey Abrams in Georgia, but… https://t.co/Hm2m61Md8l"
Mon Nov 05 20:27:57 +0000 2018,BostonJerry,@CaIiKapowski I think Gillibrand might have what it takes to get the base going too but she seems like maybe she's… https://t.co/OBiqE4qa7b
Mon Nov 05 20:27:52 +0000 2018,BigMikeLINY,"@SenGillibrand Just like Kirsten Gillibrand She's going around asking for votes for  Stacey Abrams in Georgia, but… https://t.co/QHqPXjvrjE"
Mon Nov 05 20:26:57 +0000 2018,BigMikeLINY,"@SenGillibrand Just like Kirsten Gillibrand She's going around asking for votes for  Stacey Abrams in Georgia, but… https://t.co/gnO1gUhtyq"
Mon Nov 05 20:26:10 +0000 2018,BigMikeLINY,"@SenGillibrand Just like Kirsten Gillibrand She's going around asking for votes for  Stacey Abrams in Georgia, but… https://t.co/EggenzdU9Y"
Mon Nov 05 20:25:00 +0000 2018,TaraARae,"@nytpolitics Just met Sen. Gillibrand and Jess Fassler in Watertown, NY where she spoke highly of Tedra Cobb for Co… https://t.co/ytBy7OG0HF"
Mon Nov 05 20:24:55 +0000 2018,BigMikeLINY,"@SenGillibrand Just like Kirsten Gillibrand She's going around asking for votes for Stacey Abrams in Georgia, but s… https://t.co/BUjvZc7aCh"
Mon Nov 05 20:17:19 +0000 2018,KarenGarner2168,"RT @BenJealous: Proud to be endorsed by:
Barack Obama
Barbara Mikulski 
Ben Cardin
Bernie Sanders
Chris Van Hollen
Cory Booker
Elizabeth Wa…"
Mon Nov 05 20:16:37 +0000 2018,Sanandlou,"RT @notcapnamerica: Kamala Harris (Calif.) and Kirsten Gillibrand (N.Y.) — would all beat Trump, too. 

Of these three women, Harris would…"
Mon Nov 05 20:13:46 +0000 2018,eREM1600,"@CheleFarley After the Democrats' Kavanaugh Hoax, and with the economy roaring, why would anyone vote for Gillibran… https://t.co/ytw2KsmJJP"
Mon Nov 05 20:08:07 +0000 2018,MamurphyMaureen,"RT @MamurphyMaureen: @MissBilious @chick_in_kiev In her lair  above the Lincoln Memorial, Senator Kirsten Gillibrand, AKA Death Mother, Tea…"
Mon Nov 05 20:07:13 +0000 2018,cruzn4me03,"RT @cruzn4me03: Linda Sarsour said this about Kirsten Gillibrand:  “Another champion, ANOTHER ONE OF OUR PEOPLE WHO WORKS FOR US ON THE INS…"
Mon Nov 05 20:05:31 +0000 2018,lsockett1,"RT @notcapnamerica: Kamala Harris (Calif.) and Kirsten Gillibrand (N.Y.) — would all beat Trump, too. 

Of these three women, Harris would…"
Mon Nov 05 20:02:26 +0000 2018,winningatmylife,RT @Gormogons: @winningatmylife @Darth_Mommie GP Menendez is likely to win and he likely had secks with sex trafficked underage prostitutes…
Mon Nov 05 20:02:21 +0000 2018,eagleobserver,"@wopat7 @SenGillibrand @nlfisker She won't. Obamacare was the start of making healthcare UNaffordable.
A vote for G… https://t.co/mkHtOhpKcW"
Mon Nov 05 20:00:21 +0000 2018,DianaTremaine82,"RT @notcapnamerica: Kamala Harris (Calif.) and Kirsten Gillibrand (N.Y.) — would all beat Trump, too. 

Of these three women, Harris would…"
Mon Nov 05 19:57:58 +0000 2018,justadad21,"RT @EllaaaCruzzz: 8-Elizabeth Warren, Dianne Feinstein, Mazie Hirono, Kirsten Gillibrand, Amy Klobuchar directly From EMILY’s List and “Kam…"
Mon Nov 05 19:56:22 +0000 2018,ShakeitoffHenry,"RT @notcapnamerica: Kamala Harris (Calif.) and Kirsten Gillibrand (N.Y.) — would all beat Trump, too. 

Of these three women, Harris would…"
Mon Nov 05 19:56:14 +0000 2018,trulysarahwest,"RT @notcapnamerica: Kamala Harris (Calif.) and Kirsten Gillibrand (N.Y.) — would all beat Trump, too. 

Of these three women, Harris would…"
Mon Nov 05 19:55:46 +0000 2018,nowimurdaisy,kirsten gillibrand is so cool
Mon Nov 05 19:55:40 +0000 2018,schwingcat,"RT @PolitiBunny: You asked 50 Leftist and/or wildly progressive women ... Harris, Warren, Gillibrand, the head of Planned Parenthood ... Sh…"
Mon Nov 05 19:53:41 +0000 2018,Gormogons,@winningatmylife @Darth_Mommie GP Menendez is likely to win and he likely had secks with sex trafficked underage pr… https://t.co/pFWCXZO2ZH
Mon Nov 05 19:53:02 +0000 2018,ReginaRed4,"RT @notcapnamerica: Kamala Harris (Calif.) and Kirsten Gillibrand (N.Y.) — would all beat Trump, too. 

Of these three women, Harris would…"
Mon Nov 05 19:51:40 +0000 2018,BtwRainDrops,"@HikindDov @chuckschumer Dov Hikind is a man who recognizes when he has been taken for granted, lied to and abandon… https://t.co/1OmQk2Nlby"
Mon Nov 05 19:50:28 +0000 2018,TandemComm,"RT @Politics_Polls: #MNsen:
Smith (D) 49% (+10)
Housley (R) 39%

#MNsen:
Klobuchar (D) 53% (+20)
Newberger (R) 33%

#MIsen:
Stabenow (D) 52…"
Mon Nov 05 19:44:46 +0000 2018,rf_0004,I matched with Kirsten Gillibrand for Senate Election - New York. You should try: https://t.co/GvO0giEwZ8
Mon Nov 05 19:41:36 +0000 2018,swatnot,"RT @notcapnamerica: Kamala Harris (Calif.) and Kirsten Gillibrand (N.Y.) — would all beat Trump, too. 

Of these three women, Harris would…"
Mon Nov 05 19:41:24 +0000 2018,BwinterwatsonB,"RT @BenJealous: Proud to be endorsed by:
Barack Obama
Barbara Mikulski 
Ben Cardin
Bernie Sanders
Chris Van Hollen
Cory Booker
Elizabeth Wa…"
Mon Nov 05 19:40:23 +0000 2018,pgrandee10,"RT @ScarletAvengers: TimesUp~Streisand
We will not be silenced on this issue~Gillibrand
I’m done being bullied~Stormy
Reclaiming my time~Ma…"
Mon Nov 05 19:38:52 +0000 2018,debjjdh,"I have been praying the same, as well as getting Cuomo and Gillibrand out https://t.co/dxBykTei1t"
Mon Nov 05 19:36:47 +0000 2018,gwensnyderPHL,"@WGladstone I'm pretty leery of Gillibrand--her shift left seemed a little too conveniently timed, and I would worr… https://t.co/WVN3QyCUPz"
Mon Nov 05 19:30:39 +0000 2018,aaronmiller089,@kementari @gluonspring @djlavoie @drvox Agreed. I would certainly vote for her if it came to that point but I'd pe… https://t.co/cdN2x0ZJ3m
Mon Nov 05 19:30:00 +0000 2018,cornellsun,"The Sun endorses Mitrano for Congress, as well as Sen. Kirsten Gillibrand and Gov. Andrew Cuomo for reelection. https://t.co/K8ylhn0oVt"
Mon Nov 05 19:28:01 +0000 2018,blue_zany,@SenGillibrand Gillibrand is for illegals and not legals.   Fraud
Mon Nov 05 19:27:21 +0000 2018,An3ita5,"6 points to Sen. Kirsten Gillibrand (D-N.Y.) and by 5 points to his 2016 opponent, Hillary Clinton."
Mon Nov 05 19:25:08 +0000 2018,BondiSurf,"Kirsten Gillibrand
🔵https://t.co/uxcDBHki2u https://t.co/vdXnNLRV3V"
Mon Nov 05 19:22:59 +0000 2018,elle_michelle1,"RT @BenJealous: Proud to be endorsed by:
Barack Obama
Barbara Mikulski 
Ben Cardin
Bernie Sanders
Chris Van Hollen
Cory Booker
Elizabeth Wa…"
Mon Nov 05 19:22:47 +0000 2018,BondiSurf,"Most critical to know about Joshua Tschantret, is that he’s the son of Erin Rutnik Tschantret, who is the sister of… https://t.co/5Ip9yXp6B7"
Mon Nov 05 19:21:18 +0000 2018,dreveillark,"@sirdugo520 @mattyglesias She's made noises about running, I imagine people think they have to contend with it. (Th… https://t.co/EUmSxOQeFs"
Mon Nov 05 19:15:08 +0000 2018,LaMaze,"@ndjester @tariqnasheed And I'll provide other sources to the contrary:

https://t.co/I93Ddp91qu"
Mon Nov 05 19:14:30 +0000 2018,PDaddyTweets,@RealJamesWoods This proud NYer is sickened by what DeBlasio / Schumer/Cuomo/Gillibrand have done to this great state.
Mon Nov 05 19:13:16 +0000 2018,arjun_tamul,@realfauxdenim @drvox That's not very surprising. Michelle Obama and Oprah get evaluated on how people think they'r… https://t.co/U0JgteINPJ
Mon Nov 05 19:07:26 +0000 2018,BornaZorna,"RT @BornaZorna: @CheleFarley Globalist Gillibrand OUTSOURCED Americans JOBS  In Millions 
Offered PHD Graduates Flipping Hamburgers JOBS
1.…"
Mon Nov 05 19:03:30 +0000 2018,kyblot,hmm who should i write in for U.S. Senator tomorrow? i'm not voting for Gillibrand.
Mon Nov 05 19:01:40 +0000 2018,BornaZorna,"@CheleFarley Globalist Gillibrand OUTSOURCED Americans JOBS  In Millions 
Offered PHD Graduates Flipping Hamburgers… https://t.co/fdJzWHAYSH"
Mon Nov 05 19:01:32 +0000 2018,weatherthestor1,He's right. Putin or Trump. Right now he's putting sanctions on Iran. So be careful DEMS!!!! Don't take the Bait it… https://t.co/ioTDJxtXKP
Mon Nov 05 18:58:51 +0000 2018,Midwood49,"@SenGillibrand Gillibrand is like a younger, whiter Hillary. Stop the pamdering"
Mon Nov 05 18:57:46 +0000 2018,RobertHarding,.@SenGillibrand tells Syracuse crowd: @dana_balter 'will fight for you' in Congress https://t.co/jpvu8sfLRK #NY24
Mon Nov 05 18:57:17 +0000 2018,debjjdh,@LarrySchweikart I am praying Molinaro boots Cuomo out of office in NYS and Gillibrand is out the door as well..als… https://t.co/l3JWr6NwMM
Mon Nov 05 18:55:34 +0000 2018,3meany,RT @bernieandsid: Vote for her please-Please do NOT let Gillibrand win! https://t.co/2Hq9UxMGyp
Mon Nov 05 18:50:08 +0000 2018,indysusan,David Axelrod: Democrats Are Walking Into Trump’s Trap https://t.co/qMxTZk1EDs via @politicomag
Mon Nov 05 18:44:22 +0000 2018,katiecannon2,"RT @rch371: Cornell Sun @cornellsun kindly called to talk about my recent drafting work for Senators Warren, Sanders, and Gillibrand.  http…"
Mon Nov 05 18:40:11 +0000 2018,kenpat1952,@pahubb43 NYS is a lost cause. Gillibrand and Cuomo will surely be re-elected. I'm still voting. My congressman is… https://t.co/sl3a2pXvjd
Mon Nov 05 18:38:08 +0000 2018,TheoMessiah,"RT @PredictionMan: .""Kirsten Gillibrand has put forward 331 bills since she's been in Congress. Do you know how many of them have been pass…"
Mon Nov 05 18:35:14 +0000 2018,BMcAdory9,RT @Dougs1978: EXCLUSIVE: Opponent Chele Farley Demands Sen. Kirsten Gillibrand Return Money from Firm Led by Longtime Harvey Weinstein Con…
Mon Nov 05 18:34:23 +0000 2018,4usall,"RT @notcapnamerica: Kamala Harris (Calif.) and Kirsten Gillibrand (N.Y.) — would all beat Trump, too. 

Of these three women, Harris would…"
Mon Nov 05 18:20:33 +0000 2018,VinceD11566,"@SenGillibrand Get rid of Gillibrand.
Vote for @CheleFarley our next US Senator of NY."
Mon Nov 05 18:20:00 +0000 2018,queenymom,"RT @SeamusKirst: “If we’re not helping people then we should go the fuck home.” - Senator Kirsten Gillibrand, 2017 😍🗽 @SenGillibrand @Libk3…"
Mon Nov 05 18:18:22 +0000 2018,2020Junkie,"@axios Klobuchar, Gillibrand, Clinton, and Warren would have nearly 0 chance of beating Trump in 2020. Different st… https://t.co/Da7Io5OO9n"
Mon Nov 05 18:17:03 +0000 2018,Garygaryaug,RT @Garygaryaug: IF YOU WANT MOBS.... VOTE GILLIBRAND....NO CHANCE SHE EVEN THINKS ABOUT JOBS https://t.co/DVuWjZ3EWI
Mon Nov 05 18:16:24 +0000 2018,SeamusKirst,"“If we’re not helping people then we should go the fuck home.” - Senator Kirsten Gillibrand, 2017 😍🗽 @SenGillibrand… https://t.co/YNLsWm2X0v"
Mon Nov 05 18:14:12 +0000 2018,olney_dan,"Gillibrand is WRONG for NYS, and will be worse for the USA. 
VOTE for @CheleFarley https://t.co/OtLPn42OEx"
Mon Nov 05 21:58:28 +0000 2018,DrColumbia987,"VOTE FOR CHELE FARLEY 
SAVE NYS
Vote out Gillibrand who is linked to sex trafficking &amp; spying for Russia

MAKE NEW… https://t.co/sqsp0927R2"
Mon Nov 05 21:57:03 +0000 2018,willisdayjr,"RT @TaraARae: Just met Sen. Gillibrand and Jess Fassler in Watertown, NY where she spoke highly of Tedra Cobb for Congress.  I see a High f…"
Mon Nov 05 21:55:58 +0000 2018,tim45Prez,"RT @olney_dan: @realDonaldTrump 
VOTE for @marcmolinaro to replace Cuomo.
VOTE for @CheleFarley to replace Gillibrand
NYS  TAXPAYERS deserv…"
Mon Nov 05 21:52:57 +0000 2018,DrColumbia987,"VOTE OUT GILLIBRAND

She is linked too CLOSE to NXIVM sex cult and RUSSIAN SPY
Her father was a top advisor to Alba… https://t.co/XAbFAWoKAc"
Mon Nov 05 21:49:59 +0000 2018,notcapnamerica,"RT @notcapnamerica: Kamala Harris (Calif.) and Kirsten Gillibrand (N.Y.) — would all beat Trump, too. 

Of these three women, Harris would…"
Mon Nov 05 21:46:49 +0000 2018,maesgochile,"PERO JOSHUA ES EL HIJO DE ERIN RUTNIK TSCHANTRET, HERMANA MENOR DE LA SENADORA DEMOCRATA KRISTEN GILLIBRAND… https://t.co/K2uCZy5PHP"
Mon Nov 05 21:46:36 +0000 2018,fire_elder,@SenGillibrand Just a statement to continue the murder of unborn children how many more ladies will stand before a… https://t.co/HypQIyan4x
Mon Nov 05 21:46:14 +0000 2018,DrColumbia987,"WOW
Not only was her father was a top advisor to Albany-NY sex cult, NXIVM
Her nephew was the American contact in a… https://t.co/txjEbbGKFC"
Mon Nov 05 21:37:34 +0000 2018,willthomas_usa,"@alon_levy As far as I understand it, Kirsten Gillibrand is better at seeing which way the wind is blowing than eit… https://t.co/VfC8DstD1c"
Mon Nov 05 21:32:10 +0000 2018,Snapefan38,"@katalin_pota @PollyTickal And no doubt the Dumbocrats will do the same BS in 2020 to ensure their corrupt, corpora… https://t.co/qcDTiYBAso"
Mon Nov 05 21:27:36 +0000 2018,iamthecoolest1,"@SenGillibrand -STUPID SEN. GILLIBRAND, U R SO PROUD OF DOING NOTHING FOR TWO YEARS!! DISGRACEFUL! U SHOULD BE ASHA… https://t.co/yBbtBeGvtr"
Mon Nov 05 21:25:31 +0000 2018,Rlasagna27,RT @bernieandsid: Vote for her please-Please do NOT let Gillibrand win! https://t.co/2Hq9UxMGyp
Mon Nov 05 21:17:54 +0000 2018,olney_dan,"@Mashbird315 @marcmolinaro Bless you. 
VOTE for @marcmolinaro to replace Cuomo
VOTE for @CheleFarley to replace Gillibrand"
Mon Nov 05 21:17:08 +0000 2018,Jim_Peoples_,"RT @michaeltrueman8: Hey Sen. Gillibrand, 
Your father must be guilty, no need a trial.
How did you not know 
The sins committed by your ow…"
Mon Nov 05 21:11:24 +0000 2018,lazaccaro,"Gillibrand, is done pushing NY around. https://t.co/JngZBSbEjX"
Mon Nov 05 21:10:52 +0000 2018,olney_dan,"@GOPChairwoman @ScottforFlorida Ronna, could you and GOP throw some sunshine on @CheleFarley that is running agains… https://t.co/boa1JyMiMe"
Mon Nov 05 21:06:53 +0000 2018,RobertS71494497,@SenGillibrand And there you go again woman only gillibrand posting her sexist views for all to see
Mon Nov 05 21:04:41 +0000 2018,Schmolioot,"@BaseyCrock As Virgil said, write in 2002 Synema lol. What the hell happened? Only hope is that she’s the new Gilli… https://t.co/Ae6gFpd0Ye"
Mon Nov 05 21:01:12 +0000 2018,osPatriot,"@SenGillibrand ""Standing up for the most VULNERABLE AMERICANS""~Kirsten Gillibrand, REALLY, Kirsten??? Nothing more… https://t.co/uH6AsYzNjO"
Mon Nov 05 21:01:08 +0000 2018,JMizzle36,@nolesfan2011 Nah it’s a reverse gillibrand. It’s called representing the people who will vote for you
Mon Nov 05 21:00:13 +0000 2018,bolstadbrat,"Daily reminder that Sen. Gillibrand made millions as a partner of Boies Schiller &amp; Flexner, the democrat law firm t… https://t.co/EWJjmjwqIA"
Mon Nov 05 20:56:34 +0000 2018,BaloneTone,@SenGillibrand So should we trust Gillibrand who lied about Kavanaugh!!!? Tried to RUIN A MAN’S LIFE!!!! Sicko! NOW THAT’S EXTREME!
Mon Nov 05 20:54:26 +0000 2018,howardmood449,"John James to the senate Stabenow to Venezuela. In Minnesota send Ellison and IIhan to jail, In New York Gillibrand… https://t.co/D2fws80JEn"
Mon Nov 05 20:53:52 +0000 2018,PGHospice,"IT""S VOLUNTEER MANAGER DAY TODAY!!!! Big shout out and thank you to Catherine Gillibrand Gladwin for all the love a… https://t.co/EWuWgoVdz0"
Mon Nov 05 20:48:41 +0000 2018,FaxMercury,"RT @BostonJerry: As far as I'm concerned, the only Dems who could potentially be a better 2020 candidate than Beto are Kamala Harris and Ki…"
Mon Nov 05 20:44:23 +0000 2018,IJefTomI,@notcapnamerica She probably has the highest name recognition.  Her home state is 12% of the US population. Gillibr… https://t.co/FNDKdC2rwP
Mon Nov 05 20:43:52 +0000 2018,mommycrystalcat,"RT @BigMikeLINY: @SenGillibrand Just like Kirsten Gillibrand She's going around asking for votes for  Stacey Abrams in Georgia, but she doe…"
Mon Nov 05 20:42:12 +0000 2018,UAlreadyNoelia,"RT @BostonJerry: As far as I'm concerned, the only Dems who could potentially be a better 2020 candidate than Beto are Kamala Harris and Ki…"
Mon Nov 05 20:41:41 +0000 2018,stefilassiter,"RT @BigMikeLINY: @SenGillibrand Just like Kirsten Gillibrand She's going around asking for votes for  Stacey Abrams in Georgia, but she doe…"
Mon Nov 05 20:41:02 +0000 2018,DrSue19380,"RT @BigMikeLINY: @SenGillibrand Just like Kirsten Gillibrand She's going around asking for votes for  Stacey Abrams in Georgia, but she doe…"
Mon Nov 05 20:40:46 +0000 2018,wrs1260,RT @Dougs1978: EXCLUSIVE: Opponent Chele Farley Demands Sen. Kirsten Gillibrand Return Money from Firm Led by Longtime Harvey Weinstein Con…
Mon Nov 05 20:40:15 +0000 2018,crystoofancy,"Only names I want thrown around for 2020 are Beto, Kirsten Gillibrand, Gavin Newsome, Chris Murphy and Joe Kennedy!… https://t.co/qsP8trkyne"
Mon Nov 05 20:39:47 +0000 2018,PhilMagloire,David Axelrod: Democrats Are Walking Into Trump’s Trap https://t.co/SztcDUDtDs via @politicomag
Mon Nov 05 20:37:25 +0000 2018,BostonJerry,"Frankly, I don't think Kamala is a good enough campaigner to ignite the party in 2020. Gillibrand could, she really… https://t.co/2hpmfmzf5G"
Mon Nov 05 20:36:59 +0000 2018,olney_dan,"O NYS
Don't let the Democrats TAX you out of the State.  Fight back at the ballot box.
VOTE for @CheleFarley 
Retwe… https://t.co/o7Q0f3SZbB"
Mon Nov 05 20:33:04 +0000 2018,BostonJerry,"As far as I'm concerned, the only Dems who could potentially be a better 2020 candidate than Beto are Kamala Harris… https://t.co/oYWZqWetK1"
Mon Nov 05 20:30:24 +0000 2018,FenucciMiles,"RT @eREM1600: @CheleFarley After the Democrats' Kavanaugh Hoax, and with the economy roaring, why would anyone vote for Gillibrand?

@Chele…"
Mon Nov 05 20:29:28 +0000 2018,TaraARae,"Just met Sen. Gillibrand and Jess Fassler in Watertown, NY where she spoke highly of Tedra Cobb for Congress.  I se… https://t.co/qaxErz98z9"
Mon Nov 05 20:29:01 +0000 2018,BigMikeLINY,"@SenGillibrand Just like Kirsten Gillibrand She's going around asking for votes for  Stacey Abrams in Georgia, but… https://t.co/Hm2m61Md8l"
Mon Nov 05 20:27:57 +0000 2018,BostonJerry,@CaIiKapowski I think Gillibrand might have what it takes to get the base going too but she seems like maybe she's… https://t.co/OBiqE4qa7b
Mon Nov 05 20:27:52 +0000 2018,BigMikeLINY,"@SenGillibrand Just like Kirsten Gillibrand She's going around asking for votes for  Stacey Abrams in Georgia, but… https://t.co/QHqPXjvrjE"
Mon Nov 05 20:26:57 +0000 2018,BigMikeLINY,"@SenGillibrand Just like Kirsten Gillibrand She's going around asking for votes for  Stacey Abrams in Georgia, but… https://t.co/gnO1gUhtyq"
Mon Nov 05 20:26:10 +0000 2018,BigMikeLINY,"@SenGillibrand Just like Kirsten Gillibrand She's going around asking for votes for  Stacey Abrams in Georgia, but… https://t.co/EggenzdU9Y"
Mon Nov 05 20:25:00 +0000 2018,TaraARae,"@nytpolitics Just met Sen. Gillibrand and Jess Fassler in Watertown, NY where she spoke highly of Tedra Cobb for Co… https://t.co/ytBy7OG0HF"
Mon Nov 05 20:24:55 +0000 2018,BigMikeLINY,"@SenGillibrand Just like Kirsten Gillibrand She's going around asking for votes for Stacey Abrams in Georgia, but s… https://t.co/BUjvZc7aCh"
Mon Nov 05 20:17:19 +0000 2018,KarenGarner2168,"RT @BenJealous: Proud to be endorsed by:
Barack Obama
Barbara Mikulski 
Ben Cardin
Bernie Sanders
Chris Van Hollen
Cory Booker
Elizabeth Wa…"
