Mon Nov 05 21:42:12 +0000 2018,wallyBeaver771,"Chele, Chele,Chele, Farley. Send Kirston Gildebrand home to practice with moderators. she does not want to practice… https://t.co/3weYwrQXVV"
Mon Nov 05 21:41:58 +0000 2018,Hagenson_Zach,"RT @KingsCountyGOP: Go out and vote for
@marcmolinaro
@CheleFarley 
@Wofford4AG
@jtrichter
@LutchiGayot
@NaomiLevinNY
@RepDanDonovan
@NMall…"
Mon Nov 05 21:40:39 +0000 2018,BlueLightCans,RT @CheleFarley: There's still time to chip in to Team Chele's Get Out the Vote drive! Please donate to #PutNYFirst. https://t.co/C9PpyigbH…
Mon Nov 05 21:39:27 +0000 2018,AristedesDuVal,RT @CheleFarley: There's still time to chip in to Team Chele's Get Out the Vote drive! Please donate to #PutNYFirst. https://t.co/C9PpyigbH…
Mon Nov 05 21:36:57 +0000 2018,Caves45,@sidrosenberg @marcmolinaro @CheleFarley @Marty4Senate @Benno4Congress @RepPeteKing @dandonovan_ny @BobHugin… https://t.co/BFbqBdWFJJ
Mon Nov 05 21:36:13 +0000 2018,Caves45,"RT @sidrosenberg: And while you’re at it please vote tomorrow for @marcmolinaro @CheleFarley @Marty4Senate
@Benno4Congress @RepPeteKing @da…"
Mon Nov 05 21:36:03 +0000 2018,dumspirospero64,RT @CheleFarley: Why should NY tax dollars bankroll projects in other states when #I81 replacement in #Syracuse &amp; other mandatory repairs n…
Mon Nov 05 21:35:51 +0000 2018,dumspirospero64,RT @CheleFarley: VOTE TOMORROW: Remember to vote for the ONLY candidate who will #PutNYFirst! Vote Farley for US Senate. #GOTV2018 #Farley4…
Mon Nov 05 21:30:09 +0000 2018,Blackdi51264299,RT @CheleFarley: Team Chele met our littlest campaign volunteer recently while talking to subway riders about my plan to fix the transit cr…
Mon Nov 05 21:29:59 +0000 2018,Blackdi51264299,RT @CheleFarley: 请周二出来投票！ https://t.co/rCQiaIAuTm
Mon Nov 05 21:29:54 +0000 2018,Blackdi51264299,RT @CheleFarley: #StatenIsland &amp; #Brooklyn: We need you in our final push to #GOTV2018 this Tuesday. Special thanks to @dandonovan_ny for j…
Mon Nov 05 21:29:49 +0000 2018,Blackdi51264299,"RT @CheleFarley: We are less than 48 HOURS from #midterms2018 opening polls. Along with turning your clocks back today, don’t forget to vot…"
Mon Nov 05 21:29:46 +0000 2018,morseherrick,RT @CheleFarley: Why should NY tax dollars bankroll projects in other states when #I81 replacement in #Syracuse &amp; other mandatory repairs n…
Mon Nov 05 21:29:42 +0000 2018,Blackdi51264299,RT @CheleFarley: Did you hear? #MyPillow creator @realMikeLindell is helping us w/ #GOTV2018 ahead of Tuesday. Click the link to hear his m…
Mon Nov 05 21:29:36 +0000 2018,Blackdi51264299,"RT @CheleFarley: I believe in term limits – 2 terms, 12 years. Over the last 12 years we have lost population, been strangled by higher tax…"
Mon Nov 05 21:29:25 +0000 2018,Blackdi51264299,RT @CheleFarley: #Midterms2018 are almost here! This is #TeamChele's final push &amp; we need your support. Please donate to our campaign to #P…
Mon Nov 05 21:29:14 +0000 2018,Blackdi51264299,RT @CheleFarley: I've been endorsed by @RudyGiuliani! Listen to America's Mayor deliver a robo-call for me here: https://t.co/f5b00yGDNJ #G…
Mon Nov 05 21:29:09 +0000 2018,Blackdi51264299,"RT @CheleFarley: The mayor who brought back New York is backing my US Senate campaign! Thank you, @rudygiuliani, for supporting Team Chele…"
Mon Nov 05 21:29:03 +0000 2018,Blackdi51264299,"RT @CheleFarley: Read more from my return visit to the #Ohel of the Lubavitcher Rebbe in #Queens, including praying alongside Mayor @RudyGi…"
Mon Nov 05 21:28:54 +0000 2018,Blackdi51264299,"RT @CheleFarley: I'm fighting for homeowners &amp; leveling the playing field for renters, too. My #RentTaxRelief plan deducts up to $36K from…"
Mon Nov 05 21:28:52 +0000 2018,gsouthbay2688,"RT @mtbackpackrk: 🇺🇸Chele is our only choice for U. S. Senator, she is not a politician &amp; has committed to working very hard for us New Yor…"
Mon Nov 05 21:28:46 +0000 2018,Blackdi51264299,RT @CheleFarley: NYers don't deserve to live in a state of disrepair. I'll recover our $48B DC takes each year &amp; dedicate these funds to co…
Mon Nov 05 21:28:37 +0000 2018,Blackdi51264299,RT @CheleFarley: Why should NY tax dollars bankroll projects in other states when #I81 replacement in #Syracuse &amp; other mandatory repairs n…
Mon Nov 05 21:28:26 +0000 2018,Blackdi51264299,RT @CheleFarley: VOTE TOMORROW: Remember to vote for the ONLY candidate who will #PutNYFirst! Vote Farley for US Senate. #GOTV2018 #Farley4…
Mon Nov 05 21:28:22 +0000 2018,Blackdi51264299,RT @CheleFarley: Our hardworking Team Chele volunteers were racing around #nycmarathon routes yesterday helping us #GOTV2018 ahead of Tuesd…
Mon Nov 05 21:28:09 +0000 2018,mannreagan,"RT @CheleFarley: The mayor who brought back New York is backing my US Senate campaign! Thank you, @rudygiuliani, for supporting Team Chele…"
Mon Nov 05 21:28:09 +0000 2018,Blackdi51264299,RT @CheleFarley: .@SenGillibrand's #AbolishICE plan is Lunacy! Stand w/ me this #ElectionDay as I stand up for NYers threatened by #MS13 &amp;…
Mon Nov 05 21:25:31 +0000 2018,Rlasagna27,RT @bernieandsid: Vote for her please-Please do NOT let Gillibrand win! https://t.co/2Hq9UxMGyp
Mon Nov 05 21:24:52 +0000 2018,jmrice,@lilbulli1031 @marcmolinaro @mandymendez90 @Airbornex82nd @Truthseeker126 @Trump454545 @mtbackpackrk And… https://t.co/y9c0InnJPN
Mon Nov 05 21:24:10 +0000 2018,EliCal6,RT @CheleFarley: Our hardworking Team Chele volunteers were racing around #nycmarathon routes yesterday helping us #GOTV2018 ahead of Tuesd…
Mon Nov 05 21:22:23 +0000 2018,canyyoulove,RT @CheleFarley: Our hardworking Team Chele volunteers were racing around #nycmarathon routes yesterday helping us #GOTV2018 ahead of Tuesd…
Mon Nov 05 21:19:05 +0000 2018,Nflynn72,@agounardes @MaxRose4NY @JustinBrannan @NYGovCuomo @SenGillibrand @TishJames @FrontusforNY ALL support… https://t.co/KBkeLawywe
Mon Nov 05 21:17:54 +0000 2018,olney_dan,"@Mashbird315 @marcmolinaro Bless you. 
VOTE for @marcmolinaro to replace Cuomo
VOTE for @CheleFarley to replace Gillibrand"
Mon Nov 05 21:16:51 +0000 2018,vitalirozynko,@KMCRadio @bobforgovernor @marcmolinaro @CheleFarley @peter_king @RepLeeZeldin @NaomiLevinNY @RepJohnFaso @BobHugin… https://t.co/6PscY3N8zq
Mon Nov 05 21:14:13 +0000 2018,Realjewishdepl1,We NEED #REALTRUMPSUPPORTERS @KEVINCRAMER @LOUFORSENATE @JIMRENACCI @DIEHLFORSENATE @MICKRICH4SENATE @SUSAN4SENATE @CHELEFARLEY @DEANHELLER
Mon Nov 05 21:12:51 +0000 2018,KMCRadio,@JimThompson24 @bobforgovernor @marcmolinaro @CheleFarley @peter_king @RepLeeZeldin @NaomiLevinNY @RepJohnFaso… https://t.co/G29OAsueAM
Mon Nov 05 21:12:02 +0000 2018,CuomoCorruption,RT @CheleFarley: Our hardworking Team Chele volunteers were racing around #nycmarathon routes yesterday helping us #GOTV2018 ahead of Tuesd…
Mon Nov 05 21:11:27 +0000 2018,DrLMI1,RT @CheleFarley: Our hardworking Team Chele volunteers were racing around #nycmarathon routes yesterday helping us #GOTV2018 ahead of Tuesd…
Mon Nov 05 21:10:52 +0000 2018,olney_dan,"@GOPChairwoman @ScottforFlorida Ronna, could you and GOP throw some sunshine on @CheleFarley that is running agains… https://t.co/boa1JyMiMe"
Mon Nov 05 21:10:04 +0000 2018,MalyndaNyc,RT @CheleFarley: VOTE TOMORROW: Remember to vote for the ONLY candidate who will #PutNYFirst! Vote Farley for US Senate. #GOTV2018 #Farley4…
Mon Nov 05 21:09:14 +0000 2018,KMCRadio,@JimThompson24 @bobforgovernor @marcmolinaro @CheleFarley @peter_king @RepLeeZeldin @NaomiLevinNY @RepJohnFaso… https://t.co/np16JeHNRU
Mon Nov 05 21:04:37 +0000 2018,cokeybest,"RT @KingsCountyGOP: Go out and vote for
@marcmolinaro
@CheleFarley 
@Wofford4AG
@jtrichter
@LutchiGayot
@NaomiLevinNY
@RepDanDonovan
@NMall…"
Mon Nov 05 21:04:04 +0000 2018,kc_americangirl,RT @CheleFarley: Our hardworking Team Chele volunteers were racing around #nycmarathon routes yesterday helping us #GOTV2018 ahead of Tuesd…
Mon Nov 05 21:01:53 +0000 2018,theashcenter,"Don’t forget to vote 🇺🇸
Dynamic Duo, CEO of @theashcenter, Tash.Q &amp; Dr.Keith - Director of Hair Rejuvenation showin… https://t.co/LkuUUeMisx"
Mon Nov 05 21:01:42 +0000 2018,FenucciMiles,RT @CheleFarley: #Midterms2018 are almost here! This is #TeamChele's final push &amp; we need your support. Please donate to our campaign to #P…
Mon Nov 05 21:01:21 +0000 2018,asyoureadthis,RT @CheleFarley: Our hardworking Team Chele volunteers were racing around #nycmarathon routes yesterday helping us #GOTV2018 ahead of Tuesd…
Mon Nov 05 21:00:42 +0000 2018,M_Thompson03,Tomorrow is the day that I cast my vote for @marcmolinaro &amp; @CheleFarley. I hope many other NYrs wake up and vote o… https://t.co/BQq1kEIVta
Mon Nov 05 21:00:32 +0000 2018,Z59651,RT @Genesis33K: The man who brought NYC back to life &amp; who led us through the 9/11 terrorists attacks is asking us to vote for @CheleFarley…
Mon Nov 05 20:54:55 +0000 2018,deelzebubb,RT @Genesis33K: The man who brought NYC back to life &amp; who led us through the 9/11 terrorists attacks is asking us to vote for @CheleFarley…
Mon Nov 05 20:54:49 +0000 2018,GGaryC,RT @CheleFarley: Our hardworking Team Chele volunteers were racing around #nycmarathon routes yesterday helping us #GOTV2018 ahead of Tuesd…
Mon Nov 05 20:54:34 +0000 2018,heehawtown,@KMCRadio @bobforgovernor @marcmolinaro @CheleFarley @peter_king @RepLeeZeldin @NaomiLevinNY @RepJohnFaso @BobHugin… https://t.co/xGIKl0IK1a
Mon Nov 05 20:53:13 +0000 2018,MeanNewYorker,"RT @sidrosenberg: And while you’re at it please vote tomorrow for @marcmolinaro @CheleFarley @Marty4Senate
@Benno4Congress @RepPeteKing @da…"
Mon Nov 05 20:52:24 +0000 2018,zorromb13,RT @Genesis33K: The man who brought NYC back to life &amp; who led us through the 9/11 terrorists attacks is asking us to vote for @CheleFarley…
Mon Nov 05 20:48:51 +0000 2018,AG2000000,RT @CheleFarley: VOTE TOMORROW: Remember to vote for the ONLY candidate who will #PutNYFirst! Vote Farley for US Senate. #GOTV2018 #Farley4…
Mon Nov 05 20:48:47 +0000 2018,FenucciMiles,@KingsCountyGOP @JFNYC1 @marcmolinaro @CheleFarley @Wofford4AG @jtrichter @LutchiGayot @NaomiLevinNY @RepDanDonovan… https://t.co/L6vW5EgBsK
Mon Nov 05 20:48:12 +0000 2018,FenucciMiles,"RT @KingsCountyGOP: Go out and vote for
@marcmolinaro
@CheleFarley 
@Wofford4AG
@jtrichter
@LutchiGayot
@NaomiLevinNY
@RepDanDonovan
@NMall…"
Mon Nov 05 20:47:02 +0000 2018,ss_maryanne,@sidrosenberg @marcmolinaro @CheleFarley @Marty4Senate @Benno4Congress @RepPeteKing @dandonovan_ny @BobHugin… https://t.co/Cf30ZQOg0s
Mon Nov 05 20:46:10 +0000 2018,TruthHonourand,RT @Genesis33K: The man who brought NYC back to life &amp; who led us through the 9/11 terrorists attacks is asking us to vote for @CheleFarley…
Mon Nov 05 20:46:07 +0000 2018,LastNameFree,"RT @mtbackpackrk: 🇺🇸Chele is our only choice for 🇺🇸U.S. N.Y. Senator, she is not a politician &amp; has committed to working very hard for us N…"
Mon Nov 05 20:45:22 +0000 2018,Dmini4Ny,RT @CheleFarley: Why should NY tax dollars bankroll projects in other states when #I81 replacement in #Syracuse &amp; other mandatory repairs n…
Mon Nov 05 20:45:15 +0000 2018,Vincent1490,RT @CheleFarley: Why should NY tax dollars bankroll projects in other states when #I81 replacement in #Syracuse &amp; other mandatory repairs n…
Mon Nov 05 20:45:12 +0000 2018,HedgeFundLarry,@sidrosenberg @marcmolinaro @CheleFarley @Marty4Senate @Benno4Congress @RepPeteKing @dandonovan_ny @BobHugin… https://t.co/bhEdtPQpKp
Mon Nov 05 20:45:03 +0000 2018,Dmini4Ny,RT @CheleFarley: Our hardworking Team Chele volunteers were racing around #nycmarathon routes yesterday helping us #GOTV2018 ahead of Tuesd…
Mon Nov 05 20:44:42 +0000 2018,malelbm1979,"RT @mtbackpackrk: 🇺🇸Chele is our only choice for 🇺🇸U.S. N.Y. Senator, she is not a politician &amp; has committed to working very hard for us N…"
Mon Nov 05 20:44:37 +0000 2018,NelsonGafanha,@sidrosenberg @marcmolinaro @CheleFarley @Marty4Senate @Benno4Congress @RepPeteKing @dandonovan_ny @BobHugin… https://t.co/QqmSnFMKTJ
Mon Nov 05 20:44:10 +0000 2018,sidrosenberg,"And while you’re at it please vote tomorrow for @marcmolinaro @CheleFarley @Marty4Senate
@Benno4Congress… https://t.co/87qx5Gek4P"
Mon Nov 05 20:42:11 +0000 2018,Vincent1490,RT @CheleFarley: VOTE TOMORROW: Remember to vote for the ONLY candidate who will #PutNYFirst! Vote Farley for US Senate. #GOTV2018 #Farley4…
Mon Nov 05 20:41:58 +0000 2018,FenucciMiles,RT @CheleFarley: VOTE TOMORROW: Remember to vote for the ONLY candidate who will #PutNYFirst! Vote Farley for US Senate. #GOTV2018 #Farley4…
Mon Nov 05 20:41:00 +0000 2018,Robert_Fiore,RT @CheleFarley: Our hardworking Team Chele volunteers were racing around #nycmarathon routes yesterday helping us #GOTV2018 ahead of Tuesd…
Mon Nov 05 20:39:36 +0000 2018,fanofzora,RT @Genesis33K: The man who brought NYC back to life &amp; who led us through the 9/11 terrorists attacks is asking us to vote for @CheleFarley…
Mon Nov 05 20:38:59 +0000 2018,girl4_trump,RT @Genesis33K: The man who brought NYC back to life &amp; who led us through the 9/11 terrorists attacks is asking us to vote for @CheleFarley…
Mon Nov 05 20:37:10 +0000 2018,Sequencer16,"RT @mtbackpackrk: 🇺🇸Chele is our only choice for U. S. Senator, she is not a politician &amp; has committed to working very hard for us New Yor…"
Mon Nov 05 20:36:59 +0000 2018,olney_dan,"O NYS
Don't let the Democrats TAX you out of the State.  Fight back at the ballot box.
VOTE for @CheleFarley 
Retwe… https://t.co/o7Q0f3SZbB"
Mon Nov 05 20:36:40 +0000 2018,FenucciMiles,RT @CheleFarley: Washington has put NY's infrastructure on the road to ruin. I'll recover the $48B taken each year &amp; bring that money home…
Mon Nov 05 20:36:31 +0000 2018,LynnSwan64,RT @CheleFarley: Why should NY tax dollars bankroll projects in other states when #I81 replacement in #Syracuse &amp; other mandatory repairs n…
Mon Nov 05 20:35:37 +0000 2018,SayNoToCuomo,RT @CheleFarley: Our hardworking Team Chele volunteers were racing around #nycmarathon routes yesterday helping us #GOTV2018 ahead of Tuesd…
Mon Nov 05 20:35:11 +0000 2018,AdamForTrump,RT @CheleFarley: VOTE TOMORROW: Remember to vote for the ONLY candidate who will #PutNYFirst! Vote Farley for US Senate. #GOTV2018 #Farley4…
Mon Nov 05 20:33:34 +0000 2018,JamesLizotte15,RT @CheleFarley: Our hardworking Team Chele volunteers were racing around #nycmarathon routes yesterday helping us #GOTV2018 ahead of Tuesd…
Mon Nov 05 20:32:54 +0000 2018,AnnThacker2,RT @CheleFarley: Our hardworking Team Chele volunteers were racing around #nycmarathon routes yesterday helping us #GOTV2018 ahead of Tuesd…
Mon Nov 05 20:32:02 +0000 2018,FenucciMiles,@CheleFarley Upstate please vote tomorrow!  We need change so badly. #VoteRedtoSaveUpstate
Mon Nov 05 20:31:29 +0000 2018,FenucciMiles,RT @CheleFarley: Why should NY tax dollars bankroll projects in other states when #I81 replacement in #Syracuse &amp; other mandatory repairs n…
Mon Nov 05 20:31:11 +0000 2018,MiddleClass45,RT @CheleFarley: Washington has put NY's infrastructure on the road to ruin. I'll recover the $48B taken each year &amp; bring that money home…
Mon Nov 05 20:30:56 +0000 2018,MiddleClass45,RT @CheleFarley: Why should NY tax dollars bankroll projects in other states when #I81 replacement in #Syracuse &amp; other mandatory repairs n…
Mon Nov 05 20:30:34 +0000 2018,FenucciMiles,@CheleFarley #saveUpstate
Mon Nov 05 20:30:24 +0000 2018,FenucciMiles,"RT @eREM1600: @CheleFarley After the Democrats' Kavanaugh Hoax, and with the economy roaring, why would anyone vote for Gillibrand?

@Chele…"
Mon Nov 05 20:30:17 +0000 2018,FenucciMiles,RT @CheleFarley: Our hardworking Team Chele volunteers were racing around #nycmarathon routes yesterday helping us #GOTV2018 ahead of Tuesd…
Mon Nov 05 20:30:08 +0000 2018,rjnana1235,"RT @mtbackpackrk: 🇺🇸Chele is our only choice for 🇺🇸U.S. N.Y. Senator, she is not a politician &amp; has committed to working very hard for us N…"
Mon Nov 05 20:24:55 +0000 2018,UPTOWNGIRL2008,RT @CheleFarley: Our hardworking Team Chele volunteers were racing around #nycmarathon routes yesterday helping us #GOTV2018 ahead of Tuesd…
Mon Nov 05 20:24:53 +0000 2018,VanessaL43,RT @Genesis33K: The man who brought NYC back to life &amp; who led us through the 9/11 terrorists attacks is asking us to vote for @CheleFarley…
Mon Nov 05 20:19:39 +0000 2018,TheHannity,RT @CheleFarley: .@SenGillibrand's #AbolishICE plan is Lunacy! Stand w/ me this #ElectionDay as I stand up for NYers threatened by #MS13 &amp;…
Mon Nov 05 20:19:17 +0000 2018,Mark24903844,RT @CheleFarley: VOTE TOMORROW: Remember to vote for the ONLY candidate who will #PutNYFirst! Vote Farley for US Senate. #GOTV2018 #Farley4…
Mon Nov 05 20:19:02 +0000 2018,NanHayworth,RT @CheleFarley: VOTE TOMORROW: Remember to vote for the ONLY candidate who will #PutNYFirst! Vote Farley for US Senate. #GOTV2018 #Farley4…
Mon Nov 05 20:17:30 +0000 2018,jmrice,RT @CheleFarley: VOTE TOMORROW: Remember to vote for the ONLY candidate who will #PutNYFirst! Vote Farley for US Senate. #GOTV2018 #Farley4…
Mon Nov 05 20:13:46 +0000 2018,eREM1600,"@CheleFarley After the Democrats' Kavanaugh Hoax, and with the economy roaring, why would anyone vote for Gillibran… https://t.co/ytw2KsmJJP"
Mon Nov 05 20:12:20 +0000 2018,eREM1600,RT @CheleFarley: Our hardworking Team Chele volunteers were racing around #nycmarathon routes yesterday helping us #GOTV2018 ahead of Tuesd…
Mon Nov 05 20:11:15 +0000 2018,BigMikeLINY,RT @CheleFarley: Our hardworking Team Chele volunteers were racing around #nycmarathon routes yesterday helping us #GOTV2018 ahead of Tuesd…
Mon Nov 05 20:10:26 +0000 2018,nudaynow,RT @CheleFarley: VOTE TOMORROW: Remember to vote for the ONLY candidate who will #PutNYFirst! Vote Farley for US Senate. #GOTV2018 #Farley4…
Mon Nov 05 20:10:09 +0000 2018,skypilot18,RT @CheleFarley: Our hardworking Team Chele volunteers were racing around #nycmarathon routes yesterday helping us #GOTV2018 ahead of Tuesd…
Mon Nov 05 20:09:39 +0000 2018,CheleFarley,Our hardworking Team Chele volunteers were racing around #nycmarathon routes yesterday helping us #GOTV2018 ahead o… https://t.co/gZNmd459EF
Mon Nov 05 20:08:05 +0000 2018,nudaynow,"RT @CheleFarley: I'm fighting for homeowners &amp; leveling the playing field for renters, too. My #RentTaxRelief plan deducts up to $36K from…"
Mon Nov 05 20:07:48 +0000 2018,ProudRepublica4,"RT @mtbackpackrk: 🇺🇸Chele is our only choice for 🇺🇸U.S. N.Y. Senator, she is not a politician &amp; has committed to working very hard for us N…"
Mon Nov 05 20:07:30 +0000 2018,nudaynow,RT @CheleFarley: Washington has put NY's infrastructure on the road to ruin. I'll recover the $48B taken each year &amp; bring that money home…
Mon Nov 05 20:05:29 +0000 2018,beaglebabe48,"RT @mtbackpackrk: 🇺🇸Chele is our only choice for 🇺🇸U.S. N.Y. Senator, she is not a politician &amp; has committed to working very hard for us N…"
Mon Nov 05 20:04:46 +0000 2018,JoanneSzafrani1,"RT @mtbackpackrk: 🇺🇸Chele is our only choice for 🇺🇸U.S. N.Y. Senator, she is not a politician &amp; has committed to working very hard for us N…"
Mon Nov 05 20:04:11 +0000 2018,louchie67,"RT @mtbackpackrk: 🇺🇸Chele 💯 is our only choice for U. S. Senator, she is not a politician &amp; has committed to working very hard for us New Y…"
Mon Nov 05 20:03:31 +0000 2018,skypilot18,RT @CheleFarley: VOTE TOMORROW: Remember to vote for the ONLY candidate who will #PutNYFirst! Vote Farley for US Senate. #GOTV2018 #Farley4…
Mon Nov 05 20:03:28 +0000 2018,LContino2,@mchicon @Wofford4AG @marcmolinaro @CheleFarley @jtrichter It's NYC that will hurt us. The whole state is built in… https://t.co/kVEamJMLZw
Mon Nov 05 20:03:11 +0000 2018,mindset2growth,RT @CheleFarley: VOTE TOMORROW: Remember to vote for the ONLY candidate who will #PutNYFirst! Vote Farley for US Senate. #GOTV2018 #Farley4…
Mon Nov 05 20:03:02 +0000 2018,GKunz28,"@CheleFarley Chele, As a SW Florida resident,  I’ve followed your campaign fairly close and even sent a small donat… https://t.co/hcueDTsQgH"
Mon Nov 05 20:01:28 +0000 2018,gijimsmom,RT @CheleFarley: VOTE TOMORROW: Remember to vote for the ONLY candidate who will #PutNYFirst! Vote Farley for US Senate. #GOTV2018 #Farley4…
Mon Nov 05 20:00:42 +0000 2018,RRowsdower,RT @CheleFarley: VOTE TOMORROW: Remember to vote for the ONLY candidate who will #PutNYFirst! Vote Farley for US Senate. #GOTV2018 #Farley4…
Mon Nov 05 19:59:33 +0000 2018,yya5830,"RT @KingsCountyGOP: Go out and vote for
@marcmolinaro
@CheleFarley 
@Wofford4AG
@jtrichter
@LutchiGayot
@NaomiLevinNY
@RepDanDonovan
@NMall…"
Mon Nov 05 19:55:53 +0000 2018,Calabro,.@chelefarley I'm asking 2018 candidates like you to pledge to support #MedicareforAll. Health care must be recogni… https://t.co/e51NiDCPcO
Mon Nov 05 19:55:27 +0000 2018,laneylane25,"RT @mtbackpackrk: 🇺🇸Chele is our only choice for 🇺🇸U.S. N.Y. Senator, she is not a politician &amp; has committed to working very hard for us N…"
Mon Nov 05 19:54:55 +0000 2018,Lucy24Smith,RT @CheleFarley: .@SenGillibrand's #AbolishICE plan is Lunacy! Stand w/ me this #ElectionDay as I stand up for NYers threatened by #MS13 &amp;…
Mon Nov 05 19:54:43 +0000 2018,KingsCountyGOP,"Go out and vote for
@marcmolinaro
@CheleFarley 
@Wofford4AG
@jtrichter
@LutchiGayot
@NaomiLevinNY
@RepDanDonovan… https://t.co/YYptHiAtCH"
Mon Nov 05 19:54:34 +0000 2018,Lucy24Smith,"RT @mtbackpackrk: 🇺🇸Chele is our only choice for 🇺🇸U.S. N.Y. Senator, she is not a politician &amp; has committed to working very hard for us N…"
Mon Nov 05 19:53:58 +0000 2018,SayNoToCuomo,"RT @CheleFarley: I'm fighting for homeowners &amp; leveling the playing field for renters, too. My #RentTaxRelief plan deducts up to $36K from…"
Mon Nov 05 19:53:37 +0000 2018,econnol,"RT @mtbackpackrk: 🇺🇸Chele is our only choice for 🇺🇸U.S. N.Y. Senator, she is not a politician &amp; has committed to working very hard for us N…"
Mon Nov 05 19:50:48 +0000 2018,TimothyBair,@CheleFarley Thomas Jefferson said it best New York....your turn to send the corrupt packing tomorrow‼️ https://t.co/zHYCpvABVp
Mon Nov 05 19:50:34 +0000 2018,TRUMP4ISRAEL,RT @CheleFarley: NYers don't deserve to live in a state of disrepair. I'll recover our $48B DC takes each year &amp; dedicate these funds to co…
Mon Nov 05 19:50:16 +0000 2018,FightWarrior45,"RT @mtbackpackrk: 🇺🇸Chele is our only choice for 🇺🇸U.S. N.Y. Senator, she is not a politician &amp; has committed to working very hard for us N…"
Mon Nov 05 19:50:01 +0000 2018,TRUMP4ISRAEL,RT @CheleFarley: VOTE TOMORROW: Remember to vote for the ONLY candidate who will #PutNYFirst! Vote Farley for US Senate. #GOTV2018 #Farley4…
Mon Nov 05 19:49:57 +0000 2018,ulricson,"RT @mtbackpackrk: 🇺🇸Chele is our only choice for 🇺🇸U.S. N.Y. Senator, she is not a politician &amp; has committed to working very hard for us N…"
Mon Nov 05 19:49:56 +0000 2018,Hanksmom,RT @CheleFarley: VOTE TOMORROW: Remember to vote for the ONLY candidate who will #PutNYFirst! Vote Farley for US Senate. #GOTV2018 #Farley4…
Mon Nov 05 19:48:01 +0000 2018,TimothyBair,RT @CheleFarley: VOTE TOMORROW: Remember to vote for the ONLY candidate who will #PutNYFirst! Vote Farley for US Senate. #GOTV2018 #Farley4…
Mon Nov 05 19:47:09 +0000 2018,lwierrn,"RT @mtbackpackrk: 🇺🇸Chele is our only choice for 🇺🇸U.S. N.Y. Senator, she is not a politician &amp; has committed to working very hard for us N…"
Mon Nov 05 19:46:58 +0000 2018,amarcherrunge1,RT @CheleFarley: Why should NY tax dollars bankroll projects in other states when #I81 replacement in #Syracuse &amp; other mandatory repairs n…
Mon Nov 05 19:46:54 +0000 2018,jizzi1,"RT @mtbackpackrk: 🇺🇸Chele 💯 is our only choice for U. S. Senator, she is not a politician &amp; has committed to working very hard for us New Y…"
Mon Nov 05 19:46:53 +0000 2018,Dave_Freeze,"RT @CheleFarley: I'm fighting for homeowners &amp; leveling the playing field for renters, too. My #RentTaxRelief plan deducts up to $36K from…"
Mon Nov 05 19:46:39 +0000 2018,bksharp69,RT @CheleFarley: I've been endorsed by @RudyGiuliani! Listen to America's Mayor deliver a robo-call for me here: https://t.co/f5b00yGDNJ #G…
